id,title,url,artist_id
93539,Fuckin’ Problems,https://genius.com/A-ap-rocky-fuckin-problems-lyrics,12417
151327,Work REMIX,https://genius.com/A-ap-ferg-work-remix-lyrics,12417
3151905,No Limit,https://genius.com/G-eazy-no-limit-lyrics,12417
103554,1Train,https://genius.com/A-ap-rocky-1train-lyrics,12417
3691324,Praise the Lord (Da Shine),https://genius.com/A-ap-rocky-praise-the-lord-da-shine-lyrics,12417
151336,Shabba,https://genius.com/A-ap-ferg-shabba-lyrics,12417
71525,Goldie,https://genius.com/A-ap-rocky-goldie-lyrics,12417
54160,Peso,https://genius.com/A-ap-rocky-peso-lyrics,12417
1786453,Everyday,https://genius.com/A-ap-rocky-everyday-lyrics,12417
103700,Wild for the Night,https://genius.com/A-ap-rocky-wild-for-the-night-lyrics,12417
103728,Fashion Killa,https://genius.com/A-ap-rocky-fashion-killa-lyrics,12417
1873008,L$D,https://genius.com/A-ap-rocky-l-d-lyrics,12417
102526,Long Live A$AP,https://genius.com/A-ap-rocky-long-live-a-ap-lyrics,12417
3138309,Who Dat Boy,https://genius.com/Tyler-the-creator-who-dat-boy-lyrics,12417
532344,Lord Pretty Flacko Jodye 2 (LPFJ2),https://genius.com/A-ap-rocky-lord-pretty-flacko-jodye-2-lpfj2-lyrics,12417
63546,Hands on tHe WHeel,https://genius.com/Schoolboy-q-hands-on-the-wheel-lyrics,12417
3088199,RAF,https://genius.com/A-ap-mob-raf-lyrics,12417
3276873,PICK IT UP,https://genius.com/Famous-dex-pick-it-up-lyrics,12417
401966,Multiply,https://genius.com/A-ap-rocky-multiply-lyrics,12417
103667,Phoenix,https://genius.com/A-ap-rocky-phoenix-lyrics,12417
1883888,Canal St.,https://genius.com/A-ap-rocky-canal-st-lyrics,12417
3628580,A$AP Forever,https://genius.com/A-ap-rocky-a-ap-forever-lyrics,12417
3858677,Potato Salad,https://genius.com/Tyler-the-creator-and-a-ap-rocky-potato-salad-lyrics,12417
1877617,Excuse Me,https://genius.com/A-ap-rocky-excuse-me-lyrics,12417
2893424,Telephone Calls,https://genius.com/A-ap-mob-telephone-calls-lyrics,12417
2129514,Good for You,https://genius.com/Selena-gomez-good-for-you-lyrics,12417
2869654,Love$ick (Remix),https://genius.com/Mura-masa-love-ick-remix-lyrics,12417
82756,Bath Salt,https://genius.com/A-ap-mob-bath-salt-lyrics,12417
3130730,Summer Bummer,https://genius.com/Lana-del-rey-summer-bummer-lyrics,12417
1883903,Jukebox Joints,https://genius.com/A-ap-rocky-jukebox-joints-lyrics,12417
58313,Brand New Guy,https://genius.com/A-ap-rocky-brand-new-guy-lyrics,12417
4178087,Babushka Boi,https://genius.com/A-ap-rocky-babushka-boi-lyrics,12417
103714,Ghetto Symphony,https://genius.com/A-ap-rocky-ghetto-symphony-lyrics,12417
103615,LVL,https://genius.com/A-ap-rocky-lvl-lyrics,12417
103610,PMW (All I Really Need),https://genius.com/A-ap-rocky-pmw-all-i-really-need-lyrics,12417
52080,Purple Swag,https://genius.com/A-ap-rocky-purple-swag-lyrics,12417
3353286,No Limit REMIX,https://genius.com/G-eazy-no-limit-remix-lyrics,12417
1883895,Electric Body,https://genius.com/A-ap-rocky-electric-body-lyrics,12417
103683,Angels,https://genius.com/A-ap-rocky-angels-lyrics,12417
3734931,Purity,https://genius.com/A-ap-rocky-purity-lyrics,12417
3737066,Fukk Sleep,https://genius.com/A-ap-rocky-fukk-sleep-lyrics,12417
